host_is_superhost,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,price,review_scores_rating,reviews_per_month
0,1,West Village,Manhattan,40.73273,-74.00041,Entire rental unit,Entire home/apt,2,1.0,1,246,4.83,0.09
1,1,Williamsburg,Brooklyn,40.71065,-73.94102,Entire condominium (condo),Entire home/apt,2,1.0,1,140,4.76,0.2
0,1,Chinatown,Manhattan,40.71643,-73.99931,Entire rental unit,Entire home/apt,2,1.0,1,122,4.38,0.54
0,2,Harlem,Manhattan,40.81128,-73.9433,Entire rental unit,Entire home/apt,6,2.0,2,400,0.0,0.0
0,27,Greenpoint,Brooklyn,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,1,279,4.87,0.4
0,27,Greenpoint,Brooklyn,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,1,279,4.74,0.67
0,27,Greenpoint,Brooklyn,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,1,279,4.83,0.83
0,27,Greenpoint,Brooklyn,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,1,279,4.72,0.41
0,27,Greenpoint,Brooklyn,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,1,279,4.86,0.22
0,27,Greenpoint,Brooklyn,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,1,279,4.79,0.67
0,27,Greenpoint,Brooklyn,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,1,279,4.75,1.15
0,27,Greenpoint,Brooklyn,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,1,279,4.84,1.48
0,1,Bedford-Stuyvesant,Brooklyn,40.69101,-73.95018,Entire rental unit,Entire home/apt,5,1.0,2,170,4.51,1.82
1,3,Nolita,Manhattan,40.72032,-73.99462,Entire condominium (condo),Entire home/apt,4,2.0,2,349,4.95,0.39
1,3,Bedford-Stuyvesant,Brooklyn,40.68278,-73.95549,Entire rental unit,Entire home/apt,2,1.0,2,161,4.86,0.82
0,1,West Village,Manhattan,40.74024,-74.00584,Entire rental unit,Entire home/apt,3,1.0,1,275,4.68,0.45
0,1,Chelsea,Manhattan,40.74642,-74.00411,Entire rental unit,Entire home/apt,3,1.0,2,195,5.0,0.09
1,4,Arrochar,Staten Island,40.591675,-74.065865,Entire rental unit,Entire home/apt,10,1.5,3,229,4.97,0.84
0,1,Chinatown,Manhattan,40.71517,-73.99376,Entire rental unit,Entire home/apt,3,1.0,1,95,4.67,0.03
0,1,West Village,Manhattan,40.73146,-74.00448,Entire rental unit,Entire home/apt,2,1.0,1,145,4.56,0.09
0,1,West Village,Manhattan,40.73221,-74.00448,Entire rental unit,Entire home/apt,4,2.0,2,375,4.75,0.09
1,3,West Village,Manhattan,40.73219,-74.00289000000001,Entire rental unit,Entire home/apt,4,1.0,2,288,4.44,2.11
1,2,Fort Greene,Brooklyn,40.69643,-73.97698000000001,Entire rental unit,Entire home/apt,4,1.0,3,145,4.64,1.05
0,1,Harlem,Manhattan,40.82176,-73.94521999999999,Entire rental unit,Entire home/apt,4,1.0,1,157,0.0,0.03
0,1,Williamsburg,Brooklyn,40.71838,-73.95617,Entire rental unit,Entire home/apt,2,1.0,1,185,4.96,0.2
1,5,Upper West Side,Manhattan,40.79632,-73.97643000000001,Entire condominium (condo),Entire home/apt,2,1.0,1,195,4.99,3.74
0,1,Upper East Side,Manhattan,40.7628,-73.9651,Entire rental unit,Entire home/apt,6,1.0,2,496,4.89,0.09
1,0,Lower East Side,Manhattan,40.71866,-73.98962,Entire rental unit,Entire home/apt,4,1.0,2,190,4.57,0.84
0,2,Williamsburg,Brooklyn,40.72136,-73.95674,Entire condominium (condo),Entire home/apt,2,1.0,1,150,5.0,0.09
0,1,Williamsburg,Brooklyn,40.7154,-73.94028,Entire condominium (condo),Entire home/apt,4,2.0,2,150,5.0,0.01
0,1,Chelsea,Manhattan,40.75048,-74.00134,Entire rental unit,Entire home/apt,2,1.0,1,250,4.79,0.65
0,1,Crown Heights,Brooklyn,40.66385,-73.93229000000001,Entire rental unit,Entire home/apt,2,1.0,1,64,4.83,0.31
0,1,East Village,Manhattan,40.724990000000005,-73.99198,Entire rental unit,Entire home/apt,4,1.0,1,250,4.77,0.26
0,1,Midtown,Manhattan,40.75282,-73.97315,Entire rental unit,Entire home/apt,2,1.0,1,125,4.11,0.17
0,1,Washington Heights,Manhattan,40.85754,-73.92886999999999,Entire rental unit,Entire home/apt,2,1.0,1,84,4.29,0.31
1,2,Lower East Side,Manhattan,40.72123,-73.98451,Entire rental unit,Entire home/apt,2,1.0,1,342,4.78,1.77
0,2,Ridgewood,Queens,40.70749,-73.916,Entire rental unit,Entire home/apt,4,1.0,1,68,4.41,1.49
0,1,Clinton Hill,Brooklyn,40.68321,-73.96741,Entire rental unit,Entire home/apt,3,1.0,1,135,4.9,0.35
0,1,Crown Heights,Brooklyn,40.66824,-73.9617,Entire rental unit,Entire home/apt,2,1.0,1,150,4.5,0.07
1,1,Bedford-Stuyvesant,Brooklyn,40.68413,-73.93538000000001,Entire guest suite,Entire home/apt,5,1.0,2,125,4.7,1.95
1,1,Prospect Heights,Brooklyn,40.67782,-73.97205,Entire rental unit,Entire home/apt,5,2.0,3,650,4.87,1.98
0,1,Prospect-Lefferts Gardens,Brooklyn,40.6556,-73.95389,Entire rental unit,Entire home/apt,2,1.0,1,75,4.73,0.68
0,1,West Village,Manhattan,40.73725,-74.00841,Entire loft,Entire home/apt,2,1.0,1,250,4.5,0.06
0,1,Crown Heights,Brooklyn,40.67265,-73.94485999999999,Entire rental unit,Entire home/apt,3,1.0,1,250,4.56,0.3
0,1,West Village,Manhattan,40.73853,-74.00291999999999,Entire rental unit,Entire home/apt,4,1.0,2,200,5.0,0.01
0,1,Hell's Kitchen,Manhattan,40.75981,-73.99138,Entire rental unit,Entire home/apt,3,1.0,1,175,4.7,0.19
0,1,West Village,Manhattan,40.73412,-74.00884,Entire rental unit,Entire home/apt,2,1.0,1,145,4.78,2.22
0,1,Hell's Kitchen,Manhattan,40.76198,-73.99361,Entire rental unit,Entire home/apt,2,1.0,1,200,4.93,0.85
0,1,Carroll Gardens,Brooklyn,40.6846,-74.00074000000001,Entire rental unit,Entire home/apt,4,1.0,1,140,4.71,1.3
1,1,Carroll Gardens,Brooklyn,40.67933,-73.995,Entire rental unit,Entire home/apt,4,1.0,2,225,4.98,1.64
0,1,East Village,Manhattan,40.72976,-73.98684,Entire rental unit,Entire home/apt,2,1.0,1,188,4.53,0.14
1,2,West Village,Manhattan,40.728640000000006,-74.00453,Entire rental unit,Entire home/apt,3,1.0,1,450,4.82,1.41
0,1,SoHo,Manhattan,40.72533,-73.9972,Entire rental unit,Entire home/apt,2,1.0,1,249,5.0,0.08
0,1,Flatiron District,Manhattan,40.742886,-73.9907,Entire rental unit,Entire home/apt,2,1.0,1,149,5.0,0.05
0,2,Hell's Kitchen,Manhattan,40.76387,-73.98742,Entire rental unit,Entire home/apt,3,1.0,1,157,4.83,0.15
0,1,Crown Heights,Brooklyn,40.67452,-73.96174,Entire rental unit,Entire home/apt,3,1.0,1,100,0.0,0.0
0,0,West Village,Manhattan,40.73431,-74.00225,Entire rental unit,Entire home/apt,2,1.0,1,144,4.86,1.11
0,2,Williamsburg,Brooklyn,40.70753,-73.94469000000001,Entire rental unit,Entire home/apt,4,1.0,1,150,4.34,0.54
0,27,Greenpoint,Brooklyn,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,1,279,4.86,0.5
0,27,Greenpoint,Brooklyn,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,1,279,4.79,0.74
1,0,Upper West Side,Manhattan,40.77702,-73.97904,Entire rental unit,Entire home/apt,2,1.0,1,150,4.79,1.68
0,27,Greenpoint,Brooklyn,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,1,279,4.87,1.02
0,27,Greenpoint,Brooklyn,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,1,279,4.87,1.08
0,27,Greenpoint,Brooklyn,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,1,249,4.91,0.45
0,27,Greenpoint,Brooklyn,40.73778,-73.95366,Entire rental unit,Entire home/apt,4,1.0,1,249,4.76,0.82
1,3,Upper West Side,Manhattan,40.79131,-73.9694,Entire rental unit,Entire home/apt,2,1.0,1,300,4.94,1.0
0,0,SoHo,Manhattan,40.7269,-74.00256,Entire rental unit,Entire home/apt,2,1.0,1,125,4.84,1.44
0,12,Harlem,Manhattan,40.80752,-73.94778000000001,Entire rental unit,Entire home/apt,9,1.0,2,395,4.6,0.06
0,12,Harlem,Manhattan,40.8058,-73.94759,Entire rental unit,Entire home/apt,9,1.0,1,250,3.8,0.15
0,12,Harlem,Manhattan,40.80528,-73.94742,Entire rental unit,Entire home/apt,9,1.0,2,395,4.5,0.04
0,12,Harlem,Manhattan,40.8073,-73.94575,Entire rental unit,Entire home/apt,10,1.0,2,395,4.5,0.06
1,2,Williamsburg,Brooklyn,40.71453,-73.96091,Entire rental unit,Entire home/apt,4,1.0,2,199,4.8,2.98
0,12,Harlem,Manhattan,40.80557,-73.94801,Entire rental unit,Entire home/apt,9,1.0,2,395,4.5,0.09
0,1,Bushwick,Brooklyn,40.70635,-73.92423000000001,Entire loft,Entire home/apt,3,1.0,1,120,4.77,1.17
0,0,Bayside,Queens,40.75537,-73.77159,Entire guest suite,Entire home/apt,5,1.0,2,100,5.0,1.0
0,1,Williamsburg,Brooklyn,40.71075,-73.95773,Entire rental unit,Entire home/apt,4,1.0,2,232,4.68,0.42
0,1,Gramercy,Manhattan,40.73231,-73.98469,Entire rental unit,Entire home/apt,4,1.5,2,275,4.78,0.21
1,1,Williamsburg,Brooklyn,40.71923,-73.9582,Entire rental unit,Entire home/apt,5,1.0,1,275,4.82,3.48
0,2,Williamsburg,Brooklyn,40.70571,-73.93284,Entire loft,Entire home/apt,5,1.0,2,225,4.91,1.36
0,2,Williamsburg,Brooklyn,40.71376,-73.94326,Entire loft,Entire home/apt,2,1.0,1,160,4.76,0.28
1,1,Upper East Side,Manhattan,40.77534,-73.95106,Entire rental unit,Entire home/apt,2,1.0,1,159,4.79,1.1
0,1,Upper East Side,Manhattan,40.77516,-73.9537,Entire rental unit,Entire home/apt,2,1.0,1,162,4.66,0.51
0,1,Murray Hill,Manhattan,40.74838,-73.98214,Entire rental unit,Entire home/apt,4,2.0,2,349,4.76,0.85
1,6,Crown Heights,Brooklyn,40.66763,-73.95836,Entire rental unit,Entire home/apt,6,1.0,2,186,4.85,0.64
1,3,Chinatown,Manhattan,40.71502,-73.9917,Entire loft,Entire home/apt,2,1.0,1,200,4.78,0.81
0,1,Williamsburg,Brooklyn,40.71529,-73.96032,Entire rental unit,Entire home/apt,2,1.0,2,200,4.67,1.17
1,4,Hell's Kitchen,Manhattan,40.75594,-73.99283,Entire rental unit,Entire home/apt,2,1.0,1,173,4.8,0.94
0,2,Sunset Park,Brooklyn,40.64368,-74.02102,Entire rental unit,Entire home/apt,2,1.0,1,70,4.84,0.16
0,1,Park Slope,Brooklyn,40.675340000000006,-73.98345,Entire rental unit,Entire home/apt,2,1.0,2,169,4.13,0.08
1,1,Chelsea,Manhattan,40.74828,-73.9917,Entire rental unit,Entire home/apt,2,1.0,1,265,4.94,0.9
0,2,Maspeth,Queens,40.72678,-73.90448,Entire rental unit,Entire home/apt,3,1.0,2,134,5.0,0.03
0,1,Hell's Kitchen,Manhattan,40.75855,-73.99189,Entire rental unit,Entire home/apt,4,1.0,2,110,4.69,0.14
0,2,Park Slope,Brooklyn,40.67566,-73.97949,Entire rental unit,Entire home/apt,2,1.0,1,66,5.0,0.71
0,1,Sheepshead Bay,Brooklyn,40.59556,-73.94998000000001,Entire rental unit,Entire home/apt,3,1.0,1,50,5.0,0.05
0,1,Spuyten Duyvil,Bronx,40.88095,-73.91701,Entire guest suite,Entire home/apt,5,1.0,2,129,4.68,2.13
0,2,Midtown,Manhattan,40.7616,-73.97715,Entire rental unit,Entire home/apt,5,1.0,1,250,4.85,1.02
0,1,East Village,Manhattan,40.72593,-73.98278,Entire rental unit,Entire home/apt,4,2.0,1,225,4.7,1.07
0,2,Chelsea,Manhattan,40.748540000000006,-73.99625999999999,Entire rental unit,Entire home/apt,4,1.5,1,275,4.51,0.54
0,1,Lower East Side,Manhattan,40.72135,-73.98947,Entire condominium (condo),Entire home/apt,2,1.0,2,90,4.87,0.98
0,1,Bushwick,Brooklyn,40.70267,-73.92716,Entire rental unit,Entire home/apt,3,1.0,1,130,4.63,0.55
0,1,East Village,Manhattan,40.7294,-73.98042,Entire rental unit,Entire home/apt,2,1.0,1,175,5.0,0.14
0,0,East Village,Manhattan,40.72968,-73.98687,Entire rental unit,Entire home/apt,3,1.0,1,300,5.0,0.05
1,1,Windsor Terrace,Brooklyn,40.64788,-73.97837,Entire guest suite,Entire home/apt,2,1.0,1,107,4.71,2.54
0,1,Long Island City,Queens,40.75434,-73.9354,Entire rental unit,Entire home/apt,5,1.0,1,213,4.94,1.13
0,1,West Village,Manhattan,40.73633,-73.99925,Entire rental unit,Entire home/apt,2,1.0,1,145,0.0,0.0
1,1,Prospect-Lefferts Gardens,Brooklyn,40.65975,-73.9572,Entire rental unit,Entire home/apt,4,1.0,1,249,4.75,1.74
1,3,Boerum Hill,Brooklyn,40.68561,-73.98919000000001,Entire rental unit,Entire home/apt,5,1.0,2,300,5.0,0.32
0,1,Brighton Beach,Brooklyn,40.5767,-73.95565,Entire rental unit,Entire home/apt,4,1.0,1,75,4.83,0.08
1,3,Crown Heights,Brooklyn,40.67128,-73.94306999999999,Entire residential home,Entire home/apt,6,1.0,3,179,4.74,1.33
0,2,Crown Heights,Brooklyn,40.67159,-73.95604,Entire rental unit,Entire home/apt,2,1.0,2,125,4.88,0.55
0,1,East Village,Manhattan,40.73161,-73.98484,Entire rental unit,Entire home/apt,1,1.0,1,175,5.0,0.01
0,2,Greenpoint,Brooklyn,40.72292,-73.94577,Entire rental unit,Entire home/apt,2,1.0,1,60,4.7,0.42
0,1,South Slope,Brooklyn,40.66481,-73.97776,Entire rental unit,Entire home/apt,6,1.0,2,160,4.63,3.08
0,1,Bedford-Stuyvesant,Brooklyn,40.68849,-73.94224,Entire rental unit,Entire home/apt,3,1.0,1,90,4.58,2.01
0,1,Lower East Side,Manhattan,40.71811,-73.98478,Entire loft,Entire home/apt,4,1.0,2,200,5.0,0.14
0,1,Astoria,Queens,40.76456,-73.91749,Entire rental unit,Entire home/apt,3,1.0,1,150,4.74,0.43
0,1,West Village,Manhattan,40.73615,-74.00713,Entire rental unit,Entire home/apt,2,1.0,1,176,4.79,0.62
0,1,Upper West Side,Manhattan,40.79634,-73.96454,Entire rental unit,Entire home/apt,9,5.0,4,400,0.0,0.0
0,1,Upper West Side,Manhattan,40.79288,-73.9642,Entire rental unit,Entire home/apt,4,1.0,1,250,4.83,0.09
1,1,Prospect Heights,Brooklyn,40.67793,-73.9702,Entire rental unit,Entire home/apt,3,1.0,1,130,4.92,0.63
0,3,Clinton Hill,Brooklyn,40.68566,-73.96781,Entire rental unit,Entire home/apt,2,1.0,1,140,4.85,1.02
0,1,West Village,Manhattan,40.73553,-74.00418,Entire loft,Entire home/apt,2,1.0,1,151,5.0,0.16
1,2,South Slope,Brooklyn,40.66902,-73.98884,Entire rental unit,Entire home/apt,3,1.0,2,90,4.95,0.17
0,1,East Village,Manhattan,40.72843,-73.98014,Entire rental unit,Entire home/apt,2,2.0,1,350,4.75,0.05
0,1,Prospect-Lefferts Gardens,Brooklyn,40.65712,-73.96105,Entire rental unit,Entire home/apt,2,1.0,2,122,4.67,1.05
0,1,Park Slope,Brooklyn,40.66943,-73.98188,Entire townhouse,Entire home/apt,5,2.0,4,345,5.0,0.07
0,1,Chelsea,Manhattan,40.74567,-73.99991,Entire rental unit,Entire home/apt,4,1.0,1,125,5.0,0.2
1,2,Bedford-Stuyvesant,Brooklyn,40.68835,-73.92785,Entire residential home,Entire home/apt,4,2.5,2,249,4.71,0.08
0,2,Longwood,Bronx,40.81627,-73.90128,Entire rental unit,Entire home/apt,5,1.0,2,93,4.75,0.95
1,1,Upper West Side,Manhattan,40.7769,-73.97671,Entire rental unit,Entire home/apt,2,1.0,1,350,4.75,1.99
0,1,Kensington,Brooklyn,40.64321,-73.97137,Entire residential home,Entire home/apt,5,2.0,4,200,5.0,0.04
0,1,Windsor Terrace,Brooklyn,40.66053,-73.98246,Entire rental unit,Entire home/apt,2,1.0,1,135,4.81,2.8
0,1,Lower East Side,Manhattan,40.71776,-73.98486,Entire rental unit,Entire home/apt,2,1.0,2,225,4.86,0.16
1,1,Inwood,Manhattan,40.86909,-73.9239,Entire rental unit,Entire home/apt,2,1.0,1,110,4.57,1.74
0,3,Harlem,Manhattan,40.80705,-73.95201999999999,Entire rental unit,Entire home/apt,7,1.0,3,250,4.85,0.98
0,1,Chelsea,Manhattan,40.74812,-73.99603,Entire rental unit,Entire home/apt,4,1.0,1,139,4.43,0.28
0,2,West Village,Manhattan,40.73491,-74.0058,Entire residential home,Entire home/apt,2,1.0,1,176,4.61,4.18
0,1,Greenwich Village,Manhattan,40.73143,-74.00105,Entire rental unit,Entire home/apt,4,1.0,2,315,4.5,0.06
0,1,East Village,Manhattan,40.72899,-73.98975,Entire rental unit,Entire home/apt,4,1.0,1,151,4.25,1.67
0,1,Upper East Side,Manhattan,40.76719,-73.95303,Entire rental unit,Entire home/apt,2,1.0,1,150,4.55,0.21
1,1,Harlem,Manhattan,40.81431,-73.94788,Entire rental unit,Entire home/apt,4,1.0,2,80,4.5,0.27
0,1,SoHo,Manhattan,40.72371,-73.99663000000001,Entire rental unit,Entire home/apt,3,1.0,1,220,4.83,0.66
0,1,Crown Heights,Brooklyn,40.66786,-73.93783,Entire rental unit,Entire home/apt,7,1.0,3,250,4.9,0.18
1,4,Upper West Side,Manhattan,40.79903,-73.96297,Entire rental unit,Entire home/apt,2,1.0,1,169,4.67,0.42
1,2,Williamsburg,Brooklyn,40.71116,-73.94721,Entire rental unit,Entire home/apt,5,1.0,2,229,4.84,2.07
1,1,Bedford-Stuyvesant,Brooklyn,40.68928,-73.93908,Entire residential home,Entire home/apt,4,1.0,2,100,4.82,2.85
0,1,Lower East Side,Manhattan,40.71937,-73.98387,Entire rental unit,Entire home/apt,2,1.0,1,311,4.78,0.42
0,1,Tribeca,Manhattan,40.72254,-74.01074,Entire loft,Entire home/apt,5,2.0,3,500,5.0,0.04
0,1,Bedford-Stuyvesant,Brooklyn,40.68308,-73.94403,Entire rental unit,Entire home/apt,4,1.0,2,145,4.0,0.03
0,1,Hell's Kitchen,Manhattan,40.76425,-73.98475,Entire rental unit,Entire home/apt,2,1.0,1,118,0.0,0.0
0,2,East Village,Manhattan,40.72682,-73.98371999999999,Entire rental unit,Entire home/apt,3,1.0,1,111,4.78,0.25
0,1,Two Bridges,Manhattan,40.71101,-73.99518,Entire rental unit,Entire home/apt,2,1.0,1,115,4.8,0.55
0,1,Carroll Gardens,Brooklyn,40.6748,-74.00032,Entire rental unit,Entire home/apt,4,1.0,2,150,5.0,0.02
1,1,Fort Greene,Brooklyn,40.68687,-73.97074,Entire residential home,Entire home/apt,6,2.0,4,464,4.96,0.9
0,2,Sunnyside,Queens,40.74709,-73.92056,Entire rental unit,Entire home/apt,1,1.0,1,100,5.0,0.01
1,1,Williamsburg,Brooklyn,40.709,-73.96804,Entire rental unit,Entire home/apt,3,1.0,1,180,4.86,1.64
0,2,Clinton Hill,Brooklyn,40.68375,-73.96458,Entire townhouse,Entire home/apt,10,4.5,5,375,5.0,0.21
0,1,South Slope,Brooklyn,40.66029,-73.98566,Entire rental unit,Entire home/apt,7,2.5,3,300,4.73,0.58
0,1,Fort Hamilton,Brooklyn,40.61211,-74.03451,Entire loft,Entire home/apt,3,1.0,1,105,4.67,0.05
0,2,Williamsburg,Brooklyn,40.70799,-73.95305,Entire rental unit,Entire home/apt,2,1.0,2,215,5.0,0.19
1,2,East Village,Manhattan,40.72484,-73.98241999999999,Entire rental unit,Entire home/apt,2,1.0,1,185,4.89,0.56
1,1,Park Slope,Brooklyn,40.67219,-73.97672,Entire townhouse,Entire home/apt,5,2.0,3,295,4.91,1.84
0,1,Upper West Side,Manhattan,40.79058,-73.97367,Entire rental unit,Entire home/apt,2,1.0,1,199,4.62,0.26
0,0,Clinton Hill,Brooklyn,40.68657,-73.96262,Entire rental unit,Entire home/apt,2,1.0,1,250,4.87,0.68
1,1,Bayside,Queens,40.76763,-73.77003,Entire rental unit,Entire home/apt,3,1.0,2,125,4.86,0.27
1,2,Gowanus,Brooklyn,40.68096,-73.98640999999999,Entire loft,Entire home/apt,4,1.0,1,600,4.81,0.73
0,1,South Slope,Brooklyn,40.66609,-73.98472,Entire residential home,Entire home/apt,8,2.5,4,249,4.92,0.25
0,1,Brighton Beach,Brooklyn,40.58294,-73.96384,Entire rental unit,Entire home/apt,6,1.5,2,169,4.86,1.01
0,1,Bedford-Stuyvesant,Brooklyn,40.6846,-73.95822,Entire rental unit,Entire home/apt,3,1.0,1,200,4.75,0.05
0,1,Williamsburg,Brooklyn,40.7115,-73.95855999999999,Entire loft,Entire home/apt,2,1.0,1,175,4.67,0.23
0,1,Greenwich Village,Manhattan,40.730340000000005,-74.00056,Entire rental unit,Entire home/apt,3,1.0,1,175,4.94,0.16
1,1,Prospect Heights,Brooklyn,40.67707,-73.97062,Entire condominium (condo),Entire home/apt,5,1.0,2,248,4.79,0.99
0,2,Lower East Side,Manhattan,40.72103,-73.98835,Entire rental unit,Entire home/apt,2,1.0,1,150,4.59,0.69
0,1,East Village,Manhattan,40.72647,-73.97934000000001,Entire loft,Entire home/apt,2,1.0,1,175,5.0,0.13
0,1,Harlem,Manhattan,40.80009,-73.95107,Entire rental unit,Entire home/apt,2,1.0,1,75,4.5,0.22
0,1,Chelsea,Manhattan,40.74778,-73.99579,Entire rental unit,Entire home/apt,3,1.0,3,250,4.43,0.08
0,1,Flatbush,Brooklyn,40.64186,-73.96428,Entire residential home,Entire home/apt,16,2.5,5,371,4.79,1.47
0,1,Brooklyn Heights,Brooklyn,40.69923,-73.99401999999999,Entire residential home,Entire home/apt,16,5.5,5,950,4.95,0.86
0,1,Prospect Heights,Brooklyn,40.67604,-73.96865,Entire rental unit,Entire home/apt,2,1.0,1,125,5.0,0.01
1,1,Boerum Hill,Brooklyn,40.68607,-73.98074,Entire rental unit,Entire home/apt,6,2.0,3,349,4.88,1.95
0,1,Bushwick,Brooklyn,40.69775,-73.92615,Entire loft,Entire home/apt,2,1.0,1,115,0.0,0.0
0,1,Chelsea,Manhattan,40.75029,-73.99624,Entire rental unit,Entire home/apt,2,1.0,1,502,4.5,0.13
0,1,Ridgewood,Queens,40.70499,-73.90128,Entire rental unit,Entire home/apt,2,1.0,1,70,5.0,0.03
0,1,Clinton Hill,Brooklyn,40.69445,-73.96546,Entire rental unit,Entire home/apt,2,1.0,1,160,5.0,0.04
1,1,Windsor Terrace,Brooklyn,40.6605,-73.98331999999999,Entire townhouse,Entire home/apt,6,2.0,4,357,5.0,0.48
0,1,Midtown,Manhattan,40.74263,-73.98398,Entire rental unit,Entire home/apt,2,1.0,1,265,4.78,0.25
0,0,West Village,Manhattan,40.73112,-74.00291999999999,Entire rental unit,Entire home/apt,2,1.0,1,207,4.0,0.01
1,1,Harlem,Manhattan,40.80617,-73.95132,Entire rental unit,Entire home/apt,4,1.0,1,272,4.86,2.39
1,1,Greenwich Village,Manhattan,40.72945,-73.99931,Entire rental unit,Entire home/apt,2,1.0,1,150,4.26,0.2
0,1,Prospect-Lefferts Gardens,Brooklyn,40.66167,-73.96152,Entire rental unit,Entire home/apt,2,1.0,1,80,4.63,0.23
1,4,West Village,Manhattan,40.73328,-74.00069,Entire rental unit,Entire home/apt,2,1.0,1,195,4.74,1.61
1,1,Williamsburg,Brooklyn,40.71761,-73.95515999999999,Entire loft,Entire home/apt,3,1.0,2,199,4.84,1.09
0,1,Nolita,Manhattan,40.72339,-73.99459,Entire rental unit,Entire home/apt,2,1.0,2,350,4.87,0.86
1,1,East Village,Manhattan,40.72814,-73.97912,Entire condominium (condo),Entire home/apt,4,1.0,1,195,4.72,2.75
1,2,Harlem,Manhattan,40.82335,-73.95322,Entire rental unit,Entire home/apt,6,1.0,2,191,4.84,2.02
1,2,Williamsburg,Brooklyn,40.71981,-73.96053,Entire loft,Entire home/apt,2,1.0,1,245,4.91,0.47
1,1,Ridgewood,Queens,40.70873,-73.91731999999999,Entire rental unit,Entire home/apt,2,1.0,1,99,4.74,1.13
0,1,Sunset Park,Brooklyn,40.64445,-74.00279,Entire rental unit,Entire home/apt,4,1.0,2,120,0.0,0.0
0,1,Upper East Side,Manhattan,40.77471,-73.94893,Entire rental unit,Entire home/apt,3,1.0,1,110,4.8,0.23
0,2,East Village,Manhattan,40.72594,-73.98219,Entire rental unit,Entire home/apt,2,1.0,1,90,4.8,0.06
0,1,Upper West Side,Manhattan,40.79629,-73.96639,Entire rental unit,Entire home/apt,2,1.0,1,210,4.57,0.31
0,1,Chelsea,Manhattan,40.74734,-73.9931,Entire loft,Entire home/apt,5,2.0,2,399,5.0,0.23
1,3,Crown Heights,Brooklyn,40.67382,-73.94012,Entire rental unit,Entire home/apt,6,1.0,2,155,4.73,2.34
1,2,Harlem,Manhattan,40.81711,-73.94736,Entire rental unit,Entire home/apt,5,1.0,3,200,4.83,1.63
0,1,Greenpoint,Brooklyn,40.72378,-73.947,Entire rental unit,Entire home/apt,2,1.0,1,114,4.88,0.22
1,1,East Village,Manhattan,40.723690000000005,-73.97849000000001,Entire rental unit,Entire home/apt,2,1.0,2,195,4.86,0.93
0,1,West Village,Manhattan,40.7359,-74.00128000000001,Entire rental unit,Entire home/apt,2,1.0,1,197,4.42,0.27
1,1,Hell's Kitchen,Manhattan,40.75975,-73.9901,Entire rental unit,Entire home/apt,2,1.0,1,160,4.79,2.56
0,1,Kips Bay,Manhattan,40.73864,-73.98187,Entire rental unit,Entire home/apt,2,1.0,1,200,4.89,0.46
1,1,Bushwick,Brooklyn,40.70783,-73.92071,Entire loft,Entire home/apt,2,1.0,1,85,4.92,0.48
0,1,Bushwick,Brooklyn,40.70073,-73.92245,Entire rental unit,Entire home/apt,2,1.0,1,115,5.0,0.07
0,5,East Village,Manhattan,40.72648,-73.98711999999999,Entire rental unit,Entire home/apt,5,1.0,2,269,4.28,2.74
1,1,Fort Greene,Brooklyn,40.68497,-73.97644,Entire loft,Entire home/apt,3,1.0,1,133,5.0,1.15
1,1,Crown Heights,Brooklyn,40.67543,-73.93970999999999,Entire rental unit,Entire home/apt,6,1.0,2,175,4.77,2.47
0,1,Harlem,Manhattan,40.82274,-73.95408,Entire rental unit,Entire home/apt,2,1.0,2,99,5.0,0.06
0,1,Upper West Side,Manhattan,40.7967,-73.97201,Entire rental unit,Entire home/apt,4,1.0,1,165,5.0,0.04
0,1,Bedford-Stuyvesant,Brooklyn,40.679,-73.95078000000001,Entire rental unit,Entire home/apt,2,1.0,1,90,4.95,0.47
1,1,Bushwick,Brooklyn,40.69174,-73.92276,Entire rental unit,Entire home/apt,5,1.0,2,125,5.0,1.27
0,1,Crown Heights,Brooklyn,40.68031,-73.96336,Entire rental unit,Entire home/apt,3,1.0,1,155,4.66,0.78
0,3,East Village,Manhattan,40.72326,-73.97969,Entire loft,Entire home/apt,2,1.0,1,120,5.0,0.05
